movie_id,movie_title,movie_release_year,movie_rating,genres,no_of_reviews,gross_in_millions($),runtime_in_minutes,data_source
6a052a73-63d3-4d88-916a-b0afb3e1c6c0,Blacklight,2022,4.8,"Action, Drama, Thriller",20897,9.59,104,movies.csv
82a99449-99de-446b-8697-6f1039e81bbe,Doctor Strange in the Multiverse of Madness,2022,6.9,"Action, Adventure, Fantasy",435080,411.33,126,movies.csv
9cbe2ae7-dada-4825-9ca8-07443aa7a975,Black Panther: Wakanda Forever,2022,6.7,"Action, Adventure, Drama",260659,453.72,161,movies.csv
0ad169a3-a8db-4fcb-8c27-7ee0abde5d34,DC League of Super-Pets,2022,7.2,"Animation, Action, Adventure",68555,93.66,105,movies.csv
980211c0-60cd-43c1-9c95-7563ca0bfe80,Sonic the Hedgehog 2,2022,6.5,"Action, Adventure, Comedy",73644,190.87,122,movies.csv
0e0a1371-e9b7-4d24-b73d-7a16621c6928,Uncharted,2022,6.3,"Action, Adventure",225338,148.65,116,movies.csv
4ebed362-39fb-4612-9cb7-93766164205e,Jurassic World: Dominion,2022,5.6,"Action, Adventure, Sci-Fi",181515,376.85,147,movies.csv
4893b9a3-fa03-4bd3-a16a-0b78c300ecd7,Thor: Love and Thunder,2022,6.2,"Action, Adventure, Comedy",358467,343.26,118,movies.csv
7348e719-7871-4982-aff0-a009edc8a562,Morbius,2022,5.2,"Action, Adventure, Horror",135364,73.87,104,movies.csv
4aacce5f-147b-42e3-b6b5-df9318037c6d,Where the Crawdads Sing,2022,7.2,"Drama, Mystery, Romance",93438,90.23,125,movies.csv
1a4116e4-2f31-4e6a-97d5-c4c16824cc2b,Top Gun: Maverick,2022,8.3,"Action, Drama",576511,718.73,130,movies.csv
89139f06-a713-4043-a46d-bbb4717529bf,Laleh Drive,2022,5.0,"Action, Biography, Drama",86,0.01,120,movies.csv
cbcce4b0-83e5-474a-bd4c-72d929c500d6,Avatar: The Way of Water,2022,7.7,"Action, Adventure, Fantasy",368278,659.68,192,movies.csv
04ba822c-17ae-422f-a063-ddd9475bd0ad,Everything Everywhere All at Once,2022,7.9,"Action, Adventure, Comedy",435981,72.86,139,movies.csv
af4559c3-b0e3-4be8-bc41-6cffcaff583f,The Batman,2022,7.8,"Action, Crime, Drama",694251,369.35,176,movies.csv
d80b2945-4440-450a-a972-ddcb0085b48c,Ambulance,2022,6.1,"Action, Crime, Drama",81754,22.78,136,movies.csv
0ca237a6-e8b9-478d-adfb-b79e97a0c426,Bullet Train,2022,7.3,"Action, Comedy, Thriller",347395,103.37,127,movies.csv
dd1fe1ac-5de3-4739-98fa-52da609fc33f,The Woman King,2022,6.8,"Action, Drama, History",59192,67.33,135,movies.csv
400f638a-69c7-4fef-ace8-7bbe0b045374,Chicken Strips: The Trials and Tribulations of Becoming a Garage Band,2022,7.4,"Comedy, Music, Romance",18,0.01,84,movies.csv
9acf5fc1-760c-4021-82b7-1d9002b8c20d,Lightyear,2022,6.1,"Animation, Action, Adventure",112693,118.31,105,movies.csv
612c6a16-16c4-4785-958e-275deaba69f6,RRR,2022,7.8,"Action, Drama",148026,14.5,187,movies.csv
c026b168-659f-4f4f-adb6-f16c1cbea7c2,Water Gate Bridge,2022,5.5,"Action, Drama, History",1114,0.12,153,movies.csv
0b4918bd-ba9d-4306-86a9-b5f865421732,Black Adam,2022,6.3,"Action, Adventure, Fantasy",242478,168.15,125,movies.csv
d9978dc4-9339-4aba-9e3f-22f4214fedfe,F9: The Fast Saga,2021,5.2,"Action, Crime, Thriller",140849,173.2,143,movies.csv
00c34d21-9037-49dd-8303-a59a5a4d1a5a,Jungle Cruise,2021,6.6,"Action, Adventure, Comedy",198421,116.99,127,movies.csv
c79273d6-5ff6-4d0e-9626-6059d4015599,Black Widow,2021,6.7,"Action, Adventure, Sci-Fi",393843,183.65,134,movies.csv
eea96e50-83d7-43fd-af90-406ae5ffb0f2,Eternals,2021,6.3,"Action, Adventure, Fantasy",356028,164.87,156,movies.csv
b1ef2b1d-189d-4f92-bae5-3e809451c513,The Forever Purge,2021,5.4,"Action, Crime, Horror",37238,44.54,103,movies.csv
6be15117-c620-419c-ba63-8c5f50ea3428,The Last Duel,2021,7.4,"Action, Drama, History",164423,10.85,152,movies.csv
991a4325-4fec-4a97-8f25-2bd562f58c4b,Wrath of Man,2021,7.1,"Action, Crime, Thriller",188279,27.47,119,movies.csv
4b3fe7d7-2b1e-48e9-824b-2f591e548fa8,Don't Breathe 2,2021,6.0,"Action, Crime, Horror",62179,32.64,98,movies.csv
34fac41d-6aa2-414a-a8d0-8452fcd3f40f,Free Guy,2021,7.1,"Action, Adventure, Comedy",387378,121.63,115,movies.csv
06843e48-5679-43f9-b80e-977729a836a1,The Rise of Sir Longbottom,2021,3.3,"Action, Comedy, Sci-Fi",95,0.0,73,movies.csv
4e767891-664f-4d78-a2af-d8542e475a95,Resident Evil: Welcome to Raccoon City,2021,5.2,"Action, Horror, Sci-Fi",57563,17.0,107,movies.csv
0998bf0c-a197-43f3-86e5-237aac26acc5,Godzilla vs. Kong,2021,6.3,"Action, Sci-Fi, Thriller",218319,100.92,113,movies.csv
11a5a15b-864d-4a51-90a9-4352d7141494,The Battle at Lake Changjin,2021,5.4,"Action, Drama, History",3582,0.34,176,movies.csv
31d810f9-514d-437e-a5a2-4f0c3756f2de,Nobody,2021,7.4,"Action, Crime, Drama",278801,27.27,92,movies.csv
810aea9a-f850-4665-95fa-dd7361868db0,No Time to Die,2021,7.3,"Action, Adventure, Thriller",416426,160.87,163,movies.csv
fc2a8cfe-380b-45b6-b1e3-369545026171,Shang-Chi and the Legend of the Ten Rings,2021,7.4,"Action, Adventure, Fantasy",398671,224.54,132,movies.csv
39a4029b-dcae-45ec-b62b-456e17c5af7c,The King's Man,2021,6.3,"Action, Adventure, Thriller",156331,37.18,131,movies.csv
f869654e-9ed9-4c60-b9ea-1683a9c10778,PAW Patrol: The Movie,2021,6.1,"Animation, Action, Adventure",6927,40.13,86,movies.csv
367ca32e-b6fe-4b0b-9be3-d52d7fe492f3,Venom: Let There Be Carnage,2021,5.9,"Action, Sci-Fi, Thriller",235174,213.55,97,movies.csv
1831337a-3d40-439b-86dd-8b91933bb6db,Army of the Dead,2021,5.7,"Action, Crime, Drama",177592,1.0,148,movies.csv
09e0db6c-73b9-4fcf-9176-18a4c6dc315a,The Suicide Squad,2021,7.2,"Action, Adventure, Comedy",368199,55.82,132,movies.csv
a66374d8-c6db-433d-950a-b49a461f3370,Chaos Walking,2021,5.7,"Action, Adventure, Fantasy",52127,13.29,109,movies.csv
8fae6a3e-4755-41f1-921e-6e32bcc28a05,Escape Room: Tournament of Champions,2021,5.7,"Action, Adventure, Horror",49712,25.19,88,movies.csv
2494562c-1927-4bd2-8edb-58b319a4a1fc,Raya and the Last Dragon,2021,7.3,"Animation, Action, Adventure",158502,54.72,107,movies.csv
adfcc2be-a9a9-4864-bee9-78f755ccfd8b,Spider-Man: No Way Home,2021,8.2,"Action, Adventure, Fantasy",788971,804.75,148,movies.csv
1b2629ad-c118-4ea2-b9d4-e9f42d6fe087,The Rhythm Section,2020,5.4,"Action, Drama, Mystery",19046,5.44,109,movies.csv
2e5aec46-10d9-4119-8359-7812e1ac7433,Love and Monsters,2020,6.9,"Action, Adventure, Comedy",133655,1.07,109,movies.csv
d0853ad4-2ab8-4401-a913-840a9bff313e,Honest Thief,2020,6.0,"Action, Thriller",53502,14.16,99,movies.csv
ba6311e2-cbbe-421e-ba9b-c2d77d2308b9,Monster Hunter,2020,5.2,"Action, Adventure, Fantasy",63105,15.16,103,movies.csv
4e66b0bd-adab-4d83-8751-f06076a3cb76,The Serpent,2020,3.0,"Action, Adventure, Thriller",3251,1.2,89,movies.csv
e55c8846-1fee-4097-8a56-9e7929981681,Unhinged,2020,6.0,"Action, Thriller",71763,20.83,90,movies.csv
d597492b-18e5-42cd-b0af-8f48be061f21,The New Mutants,2020,5.3,"Action, Horror, Mystery",83574,23.86,94,movies.csv
5713c5a3-0766-44ac-a3bc-976375651958,Tenet,2020,7.3,"Action, Sci-Fi, Thriller",526710,58.46,150,movies.csv
9759760b-a9fd-4911-b83f-8decf307033d,After We Collided,2020,5.0,"Drama, Romance",34117,2.39,105,movies.csv
7ec2f1f8-6c9e-40ba-9bea-5d45d1097be2,Bad Boys for Life,2020,6.5,"Action, Comedy, Crime",166103,206.31,124,movies.csv
72e722f9-1b85-48b1-aa55-a1d2ca395bec,Birds of Prey,2020,6.0,"Action, Comedy, Crime",248009,84.16,109,movies.csv
36d1da93-1144-4243-9d80-302df0edb91b,Wonder Woman 1984,2020,5.4,"Action, Adventure, Fantasy",277161,46.37,151,movies.csv
018efcc1-c76c-45d2-894b-f66dc23d89a0,Peninsula,2020,5.5,"Action, Horror, Thriller",34828,1.23,116,movies.csv
50c68c07-8887-4e53-8b86-99450eb90458,Underwater,2020,5.9,"Action, Horror, Sci-Fi",87338,17.29,95,movies.csv
ad078511-9580-4bd0-827c-b48c50d6727a,Sonic the Hedgehog,2020,6.5,"Action, Adventure, Comedy",146268,148.97,99,movies.csv
2957096a-4bff-4726-b109-ae568d1bd43f,The Eight Hundred,2020,6.7,"Action, Drama, History",6350,0.37,149,movies.csv
a10e7837-9977-4aa9-8b56-368374cd334a,Ava,2020,5.4,"Action, Drama, Thriller",58836,0.5,96,movies.csv
5a8b5f8d-c941-4603-9813-c0451558a783,Bloodshot,2020,5.7,"Action, Adventure, Sci-Fi",80727,12.56,109,movies.csv
14288aba-8735-44a8-a5ed-d58703b9ff8f,Godzilla: King of the Monsters,2019,6.0,"Action, Adventure, Fantasy",189409,110.5,132,movies.csv
68b2383e-fcdd-4c34-ab95-74a0a30eca3b,Gemini Man,2019,5.7,"Action, Sci-Fi, Thriller",116405,48.55,117,movies.csv
3391c7f5-42a3-4fcb-97cd-29d17db4d44d,The Kitchen,2019,5.6,"Action, Crime, Drama",22023,12.05,102,movies.csv
2cfe678b-143e-46ce-840c-fd86c22ea95a,The Jesus Rolls,2019,4.4,"Comedy, Crime, Drama",4916,0.02,85,movies.csv
1b62f6e5-e674-407d-ad83-033e8ccad608,Marriage Story,2019,7.9,"Drama, Romance",322839,2.0,137,movies.csv
324c41e4-61dd-47e7-b876-f3087adecfef,The Art of Self-Defense,2019,6.6,"Action, Comedy, Crime",39139,2.41,104,movies.csv
75807076-4a2e-4c0e-b144-7a45ab3da026,Captain Marvel,2019,6.8,"Action, Adventure, Sci-Fi",576018,426.83,123,movies.csv
edf1794e-d58c-4796-a7a7-af5d73e87198,Spies in Disguise,2019,6.8,"Animation, Action, Adventure",52219,66.76,102,movies.csv
9fdc8004-1ceb-47bf-be1a-a71a5890f098,The Gentlemen,2019,7.8,"Action, Comedy, Crime",358012,36.47,113,movies.csv
239d8aad-a208-4201-a17b-7dcae323e564,Stuber,2019,6.2,"Action, Comedy, Crime",49270,22.37,93,movies.csv
3ef650f8-ce3a-4f2f-aaac-563342242d6f,Ready or Not,2019,6.8,"Action, Comedy, Horror",162127,28.71,95,movies.csv
528b9b7f-cd0c-42c0-9c83-adffb1502244,The Art of Racing in the Rain,2019,7.5,"Comedy, Drama, Romance",33912,25.5,109,movies.csv
4a3c13ed-bda6-49ed-bcb2-3f9f389eeddb,"Faith, Hope & Love",2019,6.3,"Comedy, Romance",1126,0.21,106,movies.csv
6c9de5d8-88d7-4015-9f6a-266060e01899,21 Bridges,2019,6.6,"Action, Crime, Drama",70122,28.54,99,movies.csv
17875842-b618-4a0a-9a44-ec6c1a20348b,Rambo: Last Blood,2019,6.1,"Action, Crime, Thriller",102773,44.82,89,movies.csv
8abafd8c-bb64-4709-930c-36a899fd8afb,Star Wars: Episode IX - The Rise of Skywalker,2019,6.5,"Action, Adventure, Fantasy",464998,515.2,141,movies.csv
cfc44fe6-bd03-47f9-8793-4fc488142e6a,Cold Pursuit,2019,6.2,"Action, Comedy, Crime",72166,32.14,119,movies.csv
ee8a505c-52a1-4c1d-a69e-96443b4f50dd,Zombieland: Double Tap,2019,6.7,"Action, Comedy, Horror",187760,73.12,99,movies.csv
2f32f337-ed38-458f-8153-f22e692d5970,Jumanji: The Next Level,2019,6.7,"Action, Adventure, Comedy",261535,316.83,123,movies.csv
973a35df-fd22-4d1b-9493-1abfcf1e5bab,One Piece: Stampede,2019,7.5,"Animation, Action, Adventure",6746,1.3,101,movies.csv
d505ce48-9af4-43cc-93c6-e52ed3e35b89,Men in Black: International,2019,5.6,"Action, Adventure, Comedy",138918,80.0,114,movies.csv
d39a8cc4-11b2-4c46-a6fa-7f2a6b233cd7,Ode to Joy,2019,6.4,"Comedy, Romance",6261,0.02,97,movies.csv
b610cf43-ac46-48d8-8117-bfb479d7d6bf,Miss & Mrs. Cops,2019,6.1,"Action, Comedy, Crime",1296,0.1,107,movies.csv
a0d42135-d253-4c6d-94f1-661db197a9b7,Little,2019,5.5,"Comedy, Fantasy, Romance",13979,40.67,109,movies.csv
b0415dc3-a9ed-478b-ad31-e489f729d3ea,Pokémon: Detective Pikachu,2019,6.5,"Action, Adventure, Comedy",170274,144.11,104,movies.csv
5f37a2de-09c0-447e-ba81-d10b9739fb54,The Souvenir,2019,6.4,"Drama, Romance",13599,1.04,120,movies.csv
5d4c160c-57e7-4b8d-828c-1a9555fa434e,The Aftermath,2019,6.3,"Drama, Romance, War",22321,1.62,108,movies.csv
6040e570-a244-41d0-8384-aab24d4e6c65,Maleficent: Mistress of Evil,2019,6.6,"Adventure, Family, Fantasy",110048,113.93,119,movies.csv
1ed96b80-67c7-4ed2-9a4b-a58a4cdb946b,The Kid Who Would Be King,2019,6.1,"Action, Adventure, Family",17713,16.79,120,movies.csv
6685f1e8-01f0-4a91-90dd-738b62b40dc9,X-Men: Dark Phoenix,2019,5.7,"Action, Adventure, Sci-Fi",193526,65.85,113,movies.csv
cc57a9da-1818-46f4-b63d-2aade0ae2427,The Sun Is Also a Star,2019,5.9,"Drama, Music, Romance",7722,4.95,100,movies.csv
c1ebc6d1-9ddd-4b4a-9d05-0b92822cf458,Dora and the Lost City of Gold,2019,6.1,"Action, Adventure, Comedy",32153,60.48,102,movies.csv
20ba1a27-2d65-4d18-a900-b1ec27633c2f,El Coyote,2019,2.9,"Action, Crime",156,0.95,93,movies.csv
905f425a-c662-4261-a5e5-a286a1b813cf,Downton Abbey,2019,7.4,"Drama, Romance",59095,96.85,122,movies.csv
35a3ec0e-cceb-47c5-95a6-2b7db1fdaf7f,Crawl,2019,6.1,"Action, Adventure, Horror",87897,39.01,87,movies.csv
1fde9461-82a1-49af-bf80-73319b08df71,The Lego Movie 2: The Second Part,2019,6.6,"Animation, Action, Adventure",70441,105.81,107,movies.csv
334b5ede-8e14-4b9e-b302-e64013eebc69,Terminator: Dark Fate,2019,6.2,"Action, Adventure, Sci-Fi",183642,62.25,128,movies.csv
a03105b5-decb-420b-bb88-074c6375343a,Photograph,2019,6.8,"Drama, Romance",5477,0.34,110,movies.csv
4ac02316-f5ff-48c2-988f-f1bf6fda2587,Gully Boy,2019,7.9,"Drama, Music, Romance",41156,5.57,154,movies.csv
ac18110c-3d87-4814-bbbd-a3817866d2a4,Alita: Battle Angel,2019,7.3,"Action, Adventure, Sci-Fi",277506,85.71,122,movies.csv
90d4a6d8-48ba-44ee-9a07-83f27c780dd1,Fast & Furious Presents: Hobbs & Shaw,2019,6.5,"Action, Adventure, Thriller",220192,173.96,137,movies.csv
15d47f11-b16c-4ddd-8251-75243b56f10d,How to Train Your Dragon: The Hidden World,2019,7.4,"Animation, Action, Adventure",136962,160.8,104,movies.csv
b83ba1ac-90f9-498b-a358-7c50b44c48ad,Killerman,2019,5.4,"Action, Crime, Thriller",10858,0.28,112,movies.csv
9e8a69ea-5bb0-4c1d-a49a-3646a376e561,Ford v Ferrari,2019,8.1,"Action, Biography, Drama",414146,117.62,152,movies.csv
f522982f-cf0b-483e-bec3-60af03a0594f,Tolkien,2019,6.8,"Biography, Drama, Romance",43184,4.54,112,movies.csv
0931307d-550c-45b7-82d3-64a06c6a09f2,Last Christmas,2019,6.5,"Comedy, Drama, Fantasy",83631,35.15,103,movies.csv
4c5751fc-a692-4d47-aeb0-3747d125cc39,"The Gangster, the Cop, the Devil",2019,6.9,"Action, Crime, Thriller",17366,0.22,109,movies.csv
fd596d48-2360-4391-a254-c1ad0047cf35,High on the Hog,2019,3.5,"Action, Crime, Drama",263,0.05,85,movies.csv
8ff0285f-f7a0-46a8-96f9-7ceb75483c0d,Shazam!,2019,7.0,"Action, Adventure, Comedy",360363,140.37,132,movies.csv
324d674b-ca98-4fef-9780-e20112069154,Sunrise in Heaven,2019,5.8,"Drama, Romance",1640,0.18,85,movies.csv
3860b71d-6c21-4ffb-94b5-b95b96967a8b,Always Miss You,2019,3.8,Romance,57,0.09,98,movies.csv
fb71220d-03b0-4ebc-9176-738ccf3c6a93,After,2019,5.3,"Drama, Romance",58896,12.14,105,movies.csv
092f2b89-8678-4066-b1a0-c305b9200d33,Captive State,2019,6.0,"Action, Horror, Sci-Fi",55663,5.96,109,movies.csv
7d6103aa-7efa-438e-8626-3eb2aab620ba,Can You Keep a Secret?,2019,5.3,"Comedy, Romance",18918,0.03,94,movies.csv
975b5706-4fe2-417d-a52a-5dd92917f6d6,Anna,2019,6.6,"Action, Thriller",86633,7.74,118,movies.csv
cb86caf4-a944-4614-9e96-0c5597fb35e3,Angel Has Fallen,2019,6.4,"Action, Thriller",102449,69.03,121,movies.csv
9cb66ff9-35a6-458c-8343-8a136d7c182b,John Wick: Chapter 3 - Parabellum,2019,7.4,"Action, Crime, Thriller",383826,171.02,130,movies.csv
7800f3aa-65aa-4843-bf56-f32f802b0369,Five Feet Apart,2019,7.2,"Drama, Romance",72956,45.73,116,movies.csv
2a823e37-2008-40f0-8da6-d2079b80c59d,The Tomorrow Man,2019,5.8,"Drama, Romance",2079,0.35,94,movies.csv
13c02664-b170-4fbb-9742-03799a8f7f9e,1917,2019,8.2,"Action, Drama, War",616285,159.23,119,movies.csv
9f7844fa-f271-416e-b636-cfdd198e6663,The Angry Birds Movie 2,2019,6.4,"Animation, Action, Adventure",31773,41.66,97,movies.csv
6caba318-4911-4046-b737-76e298509b3f,Black and Blue,2019,6.4,"Action, Thriller",25098,22.06,108,movies.csv
d6d2166a-9e61-45fa-87bb-15c59f75681e,White Snake,2019,7.0,"Animation, Action, Adventure",4746,0.03,99,movies.csv
c31289c2-9e34-4adf-9185-3c6101a8772e,Avengers: Endgame,2019,8.4,"Action, Adventure, Drama",1171046,858.37,181,movies.csv
302ceb72-5007-45b2-812d-1decfb76fbc0,The Wandering Earth,2019,5.9,"Action, Adventure, Sci-Fi",33465,5.88,125,movies.csv
7ec28cba-a875-4b77-8130-378c53dc34e8,The Climbers,2019,5.5,"Action, Adventure, Drama",1353,0.49,125,movies.csv
039b91e8-2391-41e1-9b93-78fd3bb65f0c,Spider-Man: Far from Home,2019,7.4,"Action, Adventure, Comedy",511851,390.53,129,movies.csv
e6909531-3430-47ea-9347-0d96b8391428,Ip Man 4: The Finale,2019,7.0,"Action, Biography, Drama",34228,3.96,107,movies.csv
ad76cea4-f10b-456b-851c-707601bb9c1e,Chasing the Dragon II: Wild Wild Bunch,2019,5.9,"Action, Biography, Crime",692,0.2,101,movies.csv
e681b734-ac63-48d2-a317-088063ddaa16,Escape Room,2019,6.4,"Action, Adventure, Horror",129194,57.01,99,movies.csv
4f034241-a5a9-41fd-b26e-198cf92a801e,The Spy Who Dumped Me,2018,6.0,"Action, Adventure, Comedy",79838,33.56,117,movies.csv
05cee921-69e8-40a8-a3fd-120d81187b34,Gringo,2018,6.1,"Action, Comedy, Crime",31153,4.97,111,movies.csv
e3daea7b-8b6d-4485-81d1-5f136ec185a9,Higher Power,2018,4.4,"Action, Adventure, Sci-Fi",3676,8.23,93,movies.csv
e67b4947-cc5c-491e-8ab1-124a59f9cafc,The Iron Orchard,2018,5.7,"Drama, History, Romance",418,0.2,118,movies.csv
a67ff1c0-6464-4d9f-82fd-c779b044dbc9,Mercy's Girl,2018,5.8,"Drama, Romance",226,0.07,123,movies.csv
40cca6e9-afc2-4714-a22c-caeca662cfbd,Traffik,2018,5.9,"Action, Thriller",20892,9.19,96,movies.csv
43352a80-2589-42cd-b01f-aab9e59d9b4a,Overlord,2018,6.6,"Action, Horror, Sci-Fi",102299,21.7,110,movies.csv
d4940259-8213-4831-9663-cf7b89f803df,Creed II,2018,7.1,"Action, Drama, Sport",142952,115.72,130,movies.csv
54a03a6f-98d6-44e6-8058-06db41c704a2,Bullitt County,2018,4.7,"Action, Drama, Thriller",564,0.01,98,movies.csv
6c52eb74-9837-488e-a26c-fa5bba88d234,La boda de Valentina,2018,4.7,"Comedy, Romance",720,2.78,107,movies.csv
8ebb2308-f8be-4c78-9e92-e3a11c9ef49b,Asako I & II,2018,7.0,"Drama, Romance",4783,0.02,119,movies.csv
6c2c88ad-d718-4956-ae7a-3e9f9cbd3fed,Hotel Artemis,2018,6.1,"Action, Crime, Drama",55441,6.71,94,movies.csv
c244bf1a-4618-4fb2-af8f-22051ed27cb7,Red Sparrow,2018,6.6,"Action, Drama, Thriller",191855,46.87,140,movies.csv
b7faf601-968d-41ce-9642-60f39d1690e0,I Feel Pretty,2018,5.6,"Comedy, Romance",55315,48.8,110,movies.csv
3dffe809-7d71-42dd-a348-5a8b7482bbae,Life Itself,2018,6.9,"Drama, Romance",23133,4.1,117,movies.csv
6c5c9c38-c169-4c66-864e-6204d859e86d,American Dresser,2018,5.2,"Action, Drama",451,0.0,97,movies.csv
72ef9620-8065-4628-b46a-b367131d7e4b,Big Brother,2018,6.3,"Action, Comedy, Drama",3321,0.09,101,movies.csv
0633d0e3-f43c-4515-8a74-f3cda0996de7,The Girl in the Spider's Web,2018,6.1,"Action, Crime, Drama",49338,14.84,115,movies.csv
f2061f97-c283-4429-9da3-977c50560a75,Hotel Mumbai,2018,7.6,"Action, Drama, History",66692,9.65,123,movies.csv
ba0d7b9a-8824-424e-87dd-a263cfa455c0,Welcome to Marwen,2018,6.2,"Biography, Comedy, Drama",24857,10.76,116,movies.csv
adf5bab8-bb53-4bb8-95a0-df4f6a07e25f,Game Night,2018,6.9,"Action, Adventure, Comedy",242970,69.18,100,movies.csv
41d7e149-8aa5-45a7-81cd-93005943e4c0,Acrimony,2018,5.9,"Drama, Horror, Romance",9446,43.55,120,movies.csv
973524ab-f662-4794-ae1b-691dc131a00d,Time Freak,2018,5.8,"Comedy, Drama, Romance",9346,0.01,104,movies.csv
1d00603b-b86f-4d51-8ec9-243e2f90fa4a,The Hows of Us,2018,6.8,"Comedy, Drama, Romance",2820,1.12,117,movies.csv
ae22d22d-cc44-4abc-bccd-ba737d440b2b,Incredibles 2,2018,7.6,"Animation, Action, Adventure",307603,608.58,118,movies.csv
7e1176a0-e39e-4eaa-9e32-29f013e94b58,Slaughterhouse Rulez,2018,5.3,"Action, Comedy, Fantasy",15524,0.0,104,movies.csv
95604b0d-54be-4410-8e7f-2172bc602b6a,Rafiki,2018,6.8,"Drama, Romance",3075,0.14,83,movies.csv
35c84f12-5617-43e7-8fd1-51c9a78fb47c,7 Days in Entebbe,2018,5.9,"Action, Drama, History",16416,3.19,107,movies.csv
a0bd3a31-dcae-4f48-9945-bd39bc60549e,Bumblebee,2018,6.7,"Action, Adventure, Sci-Fi",172549,127.2,114,movies.csv
c353ea72-3072-4d8f-bf80-c427e53a58cd,The Seagull,2018,5.7,"Comedy, Drama, Romance",3787,1.25,98,movies.csv
ec8ad647-bf44-4892-8d62-df55b920c5cb,A-X-L,2018,5.3,"Action, Adventure, Drama",12500,6.5,98,movies.csv
371491af-d4e5-4b69-8b6e-efb2992efb11,God Bless the Broken Road,2018,5.7,"Drama, Family, Romance",1168,2.85,111,movies.csv
a480529d-f767-4edd-8ab8-e61641c269b5,Operation Red Sea,2018,6.6,"Action, Drama, Thriller",7544,1.54,142,movies.csv
b1da19c1-bcd2-4e6e-aabf-ff58f4bac400,Avengers: Infinity War,2018,8.4,"Action, Adventure, Sci-Fi",1115181,678.82,149,movies.csv
9d11c62e-b1d9-489e-8674-2f1ed1ade48e,Vita & Virginia,2018,5.8,"Biography, Drama, Romance",4319,0.04,110,movies.csv
a310b3a9-dbc2-48a3-8f2e-82c596eb16cb,"Coulda, Woulda, Shoulda",2018,7.2,"Comedy, Drama, Family",12,1.01,110,movies.csv
cd3e0380-9448-4d8f-807a-1e49c2171d7c,Second Act,2018,5.8,"Comedy, Drama, Romance",28822,39.28,103,movies.csv
dd00c630-fffc-473f-adab-8f138dc99e8c,Simmba,2018,5.5,"Action, Crime, Drama",21314,5.08,158,movies.csv
75d418d9-29c1-4a51-917f-e7969d7b6488,How Long Will I Love U,2018,6.4,"Comedy, Fantasy, Romance",1159,0.75,101,movies.csv
be454907-19bc-48b0-af95-2cae3fed91f9,Aquaman,2018,6.8,"Action, Adventure, Fantasy",488693,335.06,143,movies.csv
f9770e1b-060f-481b-931d-2def66a96978,Pacific Rim: Uprising,2018,5.6,"Action, Adventure, Fantasy",120791,59.87,111,movies.csv
4b77b9f0-fc20-41d0-b1d6-c14c0af23663,Dog Days,2018,6.2,"Comedy, Drama, Romance",5244,6.81,113,movies.csv
1f630e4f-b9b4-4153-8e87-e55d46ce50c6,Patrick the Pug,2018,5.9,"Comedy, Family, Romance",3963,0.01,94,movies.csv
3f1c18f6-5a9a-49d9-8b19-aa2a171776e8,Jurassic World: Fallen Kingdom,2018,6.1,"Action, Adventure, Sci-Fi",325958,417.72,128,movies.csv
9dbf3d98-f462-4fdc-b0ba-50da722f0482,The Negotiation,2018,6.7,"Action, Crime, Thriller",3604,0.11,114,movies.csv
840245a7-fbaa-463c-89f4-b9b344f07cdb,Johnny English Strikes Again,2018,6.2,"Action, Adventure, Comedy",77328,4.41,89,movies.csv
542c4d39-8a99-4749-a152-7e4f09db1bfe,Running for Grace,2018,6.1,"Family, Romance",1668,0.09,110,movies.csv
719abb5d-4ab5-4167-941f-c419bf9a83e9,The Monkey King 3,2018,5.5,"Action, Adventure, Family",1595,0.19,114,movies.csv
15614b94-80ca-4585-b701-299b01270d19,Sicario: Day of the Soldado,2018,7.1,"Action, Crime, Drama",155296,50.07,122,movies.csv
97742fb7-e6ba-4fa3-82f6-78f579870507,Upgrade,2018,7.5,"Action, Sci-Fi, Thriller",192079,11.98,100,movies.csv
c303682a-82ee-457c-8ad0-40a8747f2496,Spider-Man: Into the Spider-Verse,2018,8.4,"Animation, Action, Adventure",557306,190.24,117,movies.csv
e33d7dcc-6f31-402a-b551-6188c9c2a2e1,A Boy. A Girl. A Dream.,2018,4.7,"Drama, Romance",538,0.1,89,movies.csv
7f9c6ec0-c00f-4716-b2ea-8a5db43efa83,#Victoria,2018,4.2,"Action, Drama, Thriller",12,0.2,119,movies.csv
dba488e2-9cfb-4da0-b40e-e99e9f09be6a,Destroyer,2018,6.2,"Action, Crime, Drama",30635,1.53,121,movies.csv
a8922bf0-7e8d-4dc8-890b-a2d7b3c9bf93,The Darkest Minds,2018,5.7,"Action, Adventure, Drama",33831,12.7,104,movies.csv
8a4f4ede-b647-49ab-a6c2-ad7f31074c29,"Love, Simon",2018,7.5,"Comedy, Drama, Romance",118820,40.83,110,movies.csv
89bd161f-3ead-435e-affd-e4f40e23f5ae,Beauty and the Beholder,2018,4.4,"Comedy, Drama, Romance",203,0.0,95,movies.csv
575e3209-2884-4ac2-b11d-9a05967adb7d,Tito and the Birds,2018,6.7,"Animation, Action, Drama",701,0.0,73,movies.csv
0f993b6a-091f-49b7-9b1b-3d58268968ad,Teen Titans GO! To the Movies,2018,6.7,"Animation, Action, Adventure",20415,29.79,84,movies.csv
43fdcc84-819f-47f8-8401-288083d95db8,Summer of '67,2018,5.0,"Drama, History, Romance",195,0.01,83,movies.csv
